Fwy,District,County,City,CA PM,Abs PM,Length,ID,Name,Lanes,Type,Sensor Type,HOV,MS ID,IRM,Latitude,Longitude,Dir,State_PM,Abs_PM,User_ID_1,_file_date,_source_file
I80-E,4,Contra Costa,,5.17,18.503,,416970,El Portal Dr off,1.0,Off Ramp,loops,No,DT466,z1-E-28-080-00517,37.965565,-122.323404,E,5.17,18.503,DT466,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Richmond,5.5,18.833,0.26,401243,El Portal Dr rm-e-diag,4.0,Mainline,loops,No,DT861,L4-E-28-080-00550,37.969552,-122.320607,E,5.5,18.833,DT861,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Richmond,5.5,18.833,,407274,El Portal Dr on,2.0,On Ramp,loops,No,DT861,a2-E-28-080-00550,37.969552,-122.320607,E,5.5,18.833,DT861,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Richmond,5.69,19.023,0.215,401551,Hilltop Dr off-e-diag,5.0,Mainline,loops,No,DT467,L5-E-28-080-00569,37.972158,-122.319728,E,5.69,19.023,DT467,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Richmond,5.92,19.253,,411102,Hilltop Dr on loop,1.0,On Ramp,loops,No,DT8A6,a1-E-28-080-00592,37.975313,-122.318663,E,5.92,19.253,DT8A6,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Richmond,5.92,19.253,,407275,Hilltop Dr off,1.0,Off Ramp,loops,No,DT8A6,z1-E-28-080-00592,37.975313,-122.318663,E,5.92,19.253,DT8A6,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Richmond,5.93,19.263,0.255,401209,Hilltop Dr rm-e-loop,4.0,Mainline,loops,No,DT8A6,L4-E-28-080-00593,37.975449,-122.318616,E,5.93,19.263,DT8A6,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Richmond,6.2,19.533,0.17,401260,Hilltop Dr rm-e-diag,4.0,Mainline,loops,No,DT870,L4-E-28-080-00620,37.979209,-122.317341,E,6.2,19.533,DT870,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Richmond,6.2,19.533,,404392,Hilltop Dr on diag,2.0,On Ramp,loops,No,DT870,a2-E-28-080-00620,37.979209,-122.317341,E,6.2,19.533,DT870,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Richmond,6.27,19.603,0.258,400082,1000' W of Richmond Pkwy,4.0,Mainline,loops,No,DT169,L4-E-28-080-00627,37.980187,-122.317007,E,6.27,19.603,DT169,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Richmond,6.56,19.893,,407252,Richmond Pkwy HOV off,1.0,Off Ramp,loops,No,DT170,z1-E-28-080-00656,37.98424,-122.315628,E,6.56,19.893,DT170,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Richmond,6.57,19.903,,407254,Richmond Pkwy on loop,2.0,On Ramp,loops,No,DT170,a2-E-28-080-00657,37.984379,-122.315577,E,6.57,19.903,DT170,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Richmond,6.57,19.903,,407253,Richmond Pkwy off,1.0,Off Ramp,loops,No,DT170,z1-E-28-080-00657,37.984379,-122.315577,E,6.57,19.903,DT170,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Richmond,6.716,20.049,0.33,400976,Richmond Pkwy rm-e-loop,4.0,Mainline,loops,No,DT170,L4-E-28-080-00672,37.986348,-122.314626,E,6.716,20.049,DT170,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Pinole,6.89,20.223,,407255,Richmond Pkwy on diag,1.0,On Ramp,loops,No,DT172,a1-E-28-080-00689,37.988496,-122.312983,E,6.89,20.223,DT172,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Pinole,6.93,20.263,0.256,400838,Richmond Pkwy rm-e-diag,5.0,Mainline,loops,No,DT172,L5-E-28-080-00693,37.988948,-122.312525,E,6.93,20.263,DT172,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Pinole,7.227,20.56,0.34,400430,oppo 1000' W of Appian Way,5.0,Mainline,loops,No,DT468,L5-E-28-080-00723,37.991671,-122.308362,E,7.227,20.56,DT468,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Pinole,7.61,20.943,,407262,Appian Way on loop,1.0,On Ramp,loops,No,DT872,a1-E-28-080-00761,37.99336,-122.301718,E,7.61,20.943,DT872,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Pinole,7.61,20.943,,407263,Appian Way off,1.0,Off Ramp,loops,No,DT872,z1-E-28-080-00761,37.99336,-122.301718,E,7.61,20.943,DT872,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Pinole,7.61,20.943,0.236,400865,Appian Way rm-e-loop,4.0,Mainline,loops,No,DT872,L4-E-28-080-00761,37.99336,-122.301718,E,7.61,20.943,DT872,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Pinole,7.62,20.953,,420689,Appian Way on,2.0,On Ramp,loops,No,DT873,a2-E-28-080-00762,37.993386,-122.301536,E,7.62,20.953,DT873,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Pinole,7.7,21.033,0.43,400902,Appian Way rm-e-diag,4.0,Mainline,loops,No,DT873,L4-E-28-080-00770,37.993583,-122.300078,E,7.7,21.033,DT873,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Pinole,8.47,21.803,0.445,401269,Pinole Valley Rd rm-w-diag,4.0,Mainline,loops,No,DT874,L4-E-28-080-00847,37.996735,-122.286591,E,8.47,21.803,DT874,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Pinole,8.47,21.803,,407261,Pinole Valley Rd off,1.0,Off Ramp,loops,No,DT874,z1-E-28-080-00847,37.996735,-122.286591,E,8.47,21.803,DT874,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Pinole,8.59,21.923,0.305,400660,Pinole Valley Rd rm-e-diag,4.0,Mainline,loops,No,DT469,L4-E-28-080-00859,37.99801,-122.285108,E,8.59,21.923,DT469,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Pinole,8.59,21.923,,407268,Pinole Valley Rd on,1.0,On Ramp,loops,No,DT469,a1-E-28-080-00859,37.99801,-122.285108,E,8.59,21.923,DT469,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Pinole,9.08,22.413,0.41,401070,1200' E of Pinole Valley Rd,4.0,Mainline,loops,No,DT470,L4-E-28-080-00908,38.003715,-122.279792,E,9.08,22.413,DT470,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Hercules,9.41,22.743,0.384,401058,oppo 3000' W of SR4,4.0,Mainline,loops,No,DT071,L4-E-28-080-00941,38.007548,-122.276203,E,9.41,22.743,DT071,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Hercules,9.847,23.18,0.25,415255,oppo SR4 on,5.0,Mainline,loops,No,DT1D6,L5-E-28-080-00985,38.012634,-122.271459,E,9.847,23.18,DT1D6,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Hercules,9.91,23.243,0.171,401090,oppo Sycamore Ave UC,5.0,Mainline,loops,No,DT783,L5-E-28-080-00991,38.013374,-122.270787,E,9.91,23.243,DT783,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Hercules,10.19,23.523,0.143,415254,oppo Hercules off,4.0,Mainline,loops,No,DT1D5,L4-E-28-080-01019,38.01664,-122.267759,E,10.19,23.523,DT1D5,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Hercules,10.195,23.528,0.308,400478,SR4 rm-e-fly/diag,4.0,Mainline,loops,No,DT020,L4-E-28-080-01020,38.016698,-122.267706,E,10.195,23.528,DT020,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,Hercules,10.2,23.533,,403273,SR4 on fly/diag,2.0,On Ramp,loops,No,DT020,a2-E-28-080-01020,38.016757,-122.267652,E,10.2,23.533,DT020,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,,10.79,24.123,,404403,Willow Ave off,1.0,Off Ramp,loops,No,DT022,z1-E-28-080-01079,38.023633,-122.261248,E,10.79,24.123,DT022,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,,10.79,24.123,,404402,Willow Ave on,1.0,On Ramp,loops,No,DT022,a1-E-28-080-01079,38.023633,-122.261248,E,10.79,24.123,DT022,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,,10.806,24.139,0.539,403946,Willow Ave rm-e-diag,4.0,Mainline,loops,No,DT022,L4-E-28-080-01081,38.023822,-122.261076,E,10.806,24.139,DT022,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,,11.273,24.606,0.431,403276,California St/Spring,4.0,Mainline,loops,No,DT023,L4-E-28-080-01127,38.029324,-122.255991,E,11.273,24.606,DT023,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,,11.669,25.002,0.32,403458,1800' E of Calfiornia St OC,4.0,Mainline,loops,No,DTB41,L4-E-28-080-01167,38.033961,-122.251633,E,11.669,25.002,DTB41,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,,11.914,25.247,0.38,400124,oppo 600' W of Refinery Rd UC,4.0,Mainline,loops,No,DT024,L4-E-28-080-01191,38.036872,-122.249008,E,11.914,25.247,DT024,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,,12.43,25.763,0.377,403460,W of Cummings Skywy,4.0,Mainline,loops,No,DTB42,L4-E-28-080-01243,38.042156,-122.242272,E,12.43,25.763,DTB42,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,,12.66,25.993,,403305,Cummings Skywy off,1.0,Off Ramp,loops,No,DT972,z1-E-28-080-01266,38.044364,-122.239069,E,12.66,25.993,DT972,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,,12.668,26.001,0.202,408634,oppo Cummings Skywy rm-w-diag,4.0,Mainline,loops,No,DT972,L4-E-28-080-01267,38.044441,-122.238958,E,12.668,26.001,DT972,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,,12.76,26.093,,403278,Cummings Skywy on,2.0,On Ramp,loops,No,DT026,a2-E-28-080-01276,38.045336,-122.23769,E,12.76,26.093,DT026,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,,12.833,26.166,0.417,401793,Cummings Skywy rm-e-diag,4.0,Mainline,loops,No,DT026,L4-E-28-080-01283,38.046061,-122.236703,E,12.833,26.166,DT026,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,,13.48,26.813,,407243,Pomona St off,1.0,Off Ramp,loops,No,DT971,z1-E-28-080-01348,38.052365,-122.2278,E,13.48,26.813,DT971,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Contra Costa,,13.502,26.835,0.999,404401,oppo Pomona St on-w-diag,3.0,Mainline,radars,No,DT971,U3-E-28-080-01350,38.052579,-122.227498,E,13.502,26.835,DT971,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,.99,28.462,1.012,407865,Sonoma Blvd off-e-fly,3.0,Mainline,loops,No,DT3A2,L3-E-23-080-00099,38.074144,-122.230324,E,.99,28.462,DT3A2,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,.99,28.462,,407864,Sonoma Blvd off,1.0,Off Ramp,loops,No,DT3A2,z1-E-23-080-00099,38.074144,-122.230324,E,.99,28.462,DT3A2,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,1.09,28.562,0.365,400829,oppo Sonoma Blvd on-w-diag,3.0,Mainline,loops,No,DT055,L3-E-23-080-00109,38.075421,-122.231255,E,1.09,28.562,DT055,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,1.71,29.182,,419192,Magazine St off,1.0,Off Ramp,loops,No,DT056,z1-E-23-080-00171,38.084289,-122.233042,E,1.71,29.182,DT056,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,1.72,29.192,0.665,400622,Magazine St  on-e-hook,3.0,Mainline,loops,No,DT056,L3-E-23-080-00172,38.084435,-122.233021,E,1.72,29.192,DT056,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,1.73,29.202,,419193,Magazine St on,1.0,On Ramp,loops,No,DT056,a1-E-23-080-00173,38.08458,-122.232995,E,1.73,29.202,DT056,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,2.16,29.632,,422401,EB 80 coll,1.0,Off Ramp,loops,No,DT057,z1-E-23-080-00216,38.090514,-122.230721,E,2.16,29.632,DT057,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,2.17,29.642,,422402,EB 780 on loop,1.0,On Ramp,loops,No,DT057,a1-E-23-080-00217,38.090652,-122.230667,E,2.17,29.642,DT057,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,,2.29,29.762,,408179,WB 780 off loop,1.0,Off Ramp,loops,No,DT058,z1-E-23-080-00229,38.09233,-122.230162,E,2.29,29.762,DT058,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,,2.31,29.782,,408182,I-780 on coll,1.0,On Ramp,loops,No,DT058,a1-E-23-080-00231,38.092614,-122.2301,E,2.31,29.782,DT058,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,,2.32,29.792,,408180,Benicia Rd off slip,1.0,Off Ramp,loops,No,DT058,z1-E-23-080-00232,38.092755,-122.230069,E,2.32,29.792,DT058,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,,2.32,29.792,,408181,WB 780 on diag,1.0,On Ramp,loops,No,DT058,a1-E-23-080-00232,38.092755,-122.230069,E,2.32,29.792,DT058,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,,2.42,29.892,0.615,408178,WB 780,3.0,Mainline,loops,No,DT058,L3-E-23-080-00242,38.094187,-122.229869,E,2.42,29.892,DT058,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,,2.46,29.932,,408183,I-780 on / Benicia Rd off,2.0,On Ramp,loops,No,DT058,a2-E-23-080-00246,38.09476,-122.22982,E,2.46,29.932,DT058,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,2.92,30.392,,419479,Georgia St off,1.0,Off Ramp,loops,No,DT059,z1-E-23-080-00292,38.10138,-122.229663,E,2.92,30.392,DT059,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,2.95,30.422,0.36,404388,oppo Georgia St on-w-diag,3.0,Mainline,loops,No,DT059,L3-E-23-080-00295,38.101812,-122.229656,E,2.95,30.422,DT059,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,2.96,30.432,,419480,Georgia St on,1.0,On Ramp,loops,No,DT059,a1-E-23-080-00296,38.101956,-122.229654,E,2.96,30.432,DT059,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,3.14,30.612,0.315,409100,Solano Ave / Springs Rd OC,3.0,Mainline,loops,No,DT804,L3-E-23-080-00314,38.104549,-122.229604,E,3.14,30.612,DT804,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,3.14,30.612,,409102,Solano Ave / Springs Rd OC off,1.0,Off Ramp,loops,No,DT804,z1-E-23-080-00314,38.104549,-122.229604,E,3.14,30.612,DT804,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,3.16,30.632,,409101,Solano Ave / Springs Rd OC on,1.0,On Ramp,loops,No,DT804,a1-E-23-080-00316,38.104837,-122.229601,E,3.16,30.632,DT804,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,3.45,30.922,,423344,Tennessee St off-e-diag,1.0,Off Ramp,loops,No,DT060,z1-E-23-080-00345,38.109014,-122.229552,E,3.45,30.922,DT060,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,3.47,30.942,,423345,Tennessee St on-e-loop,1.0,On Ramp,loops,No,DT060,a1-E-23-080-00347,38.109303,-122.229549,E,3.47,30.942,DT060,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,3.57,31.042,,423346,Tennessee St off-e-loop,1.0,Off Ramp,loops,No,DT060,z1-E-23-080-00357,38.110744,-122.229574,E,3.57,31.042,DT060,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,3.58,31.052,0.42,423336,oppo Tennessee St off-w-loop,3.0,Mainline,loops,No,DT060,L3-E-23-080-00358,38.110888,-122.229582,E,3.58,31.052,DT060,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,3.59,31.062,,423347,Tennessee St on-e-diag,1.0,On Ramp,loops,No,DT060,a1-E-23-080-00359,38.111032,-122.22959,E,3.59,31.062,DT060,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,3.98,31.452,0.49,404390,Between Redwood Rd/Tennesse St,3.0,Mainline,loops,No,DT061,L3-E-23-080-00398,38.116649,-122.230024,E,3.98,31.452,DT061,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,4.35,31.822,,409226,Redwood Pkwy off,1.0,Off Ramp,loops,No,DT062,z1-E-23-080-00435,38.121976,-122.230116,E,4.35,31.822,DT062,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,4.53,32.002,,407868,Redwood St off,1.0,Off Ramp,loops,No,DT8B2,z1-E-23-080-00453,38.124481,-122.229258,E,4.53,32.002,DT8B2,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,4.56,32.032,0.74,407869,Redwood Rd on-e-hook,3.0,Mainline,loops,No,DT8B2,L3-E-23-080-00456,38.124871,-122.229014,E,4.56,32.032,DT8B2,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,4.57,32.042,,407870,Redwood Rd on,1.0,On Ramp,loops,No,DT8B2,a1-E-23-080-00457,38.125001,-122.228933,E,4.57,32.042,DT8B2,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,5.46,32.932,0.585,402079,SR 37 conn-e-fly/diag,3.0,Mainline,loops,No,DT735,L3-E-23-080-00546,38.136531,-122.221583,E,5.46,32.932,DT735,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,5.46,32.932,,404002,SR 37 conn-e-fly/diag,3.0,Fwy-Fwy,loops,No,DT735,C3-E-23-080-00546,38.136531,-122.221583,E,5.46,32.932,DT735,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,5.73,33.202,0.31,407866,Columbus Pkwy rm-e-diag,5.0,Mainline,loops,No,DT8B6,L5-E-23-080-00573,38.140013,-122.219315,E,5.73,33.202,DT8B6,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,5.74,33.212,,407867,Columbus Pkwy on,1.0,On Ramp,loops,No,DT8B6,a1-E-23-080-00574,38.140142,-122.219232,E,5.74,33.212,DT8B6,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,6.07,33.542,,410773,EB 37 on,2.0,On Ramp,loops,No,DT8B9,a2-E-23-080-00607,38.144542,-122.216916,E,6.07,33.542,DT8B9,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Vallejo,6.08,33.552,1.155,410772,EB 37 rm-e-fly,5.0,Mainline,loops,No,DT8B9,L5-E-23-080-00608,38.144683,-122.216877,E,6.08,33.552,DT8B9,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Napa,,7.01,34.482,1.2,411793,oppo 800' E of WB 37 Connector,4.0,Mainline,loops,No,DT8C0,L4-E-21-080-00701,38.157473,-122.212869,E,7.01,34.482,DT8C0,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,,8.01,35.482,,408190,American Canyon Rd off,1.0,Off Ramp,loops,No,DT143,z1-E-23-080-00801,38.168444,-122.201197,E,8.01,35.482,DT143,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,,8.04,35.512,1.045,410778,oppo American Canyon Rd,4.0,Mainline,loops,No,DT8C1,L4-E-23-080-00804,38.168733,-122.200784,E,8.04,35.512,DT8C1,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,,8.17,35.642,0.25,402002,American Canyon Rd,4.0,Mainline,loops,No,DT143,L4-E-23-080-00817,38.169958,-122.198969,E,8.17,35.642,DT143,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,,8.25,35.722,,408177,American Canyon Rd on,1.0,On Ramp,loops,No,DT143,a1-E-23-080-00825,38.17071,-122.197851,E,8.25,35.722,DT143,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,,8.54,36.012,0.42,410774,oppo 1/2 m. E of American Can,4.0,Mainline,loops,No,DT8C3,L4-E-23-080-00854,38.173528,-122.193907,E,8.54,36.012,DT8C3,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,,9.01,36.482,0.54,410775,oppo 5000' E of American Cany,4.0,Mainline,loops,No,DT8C4,L4-E-23-080-00901,38.178901,-122.188653,E,9.01,36.482,DT8C4,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,,9.62,37.092,0.5,410776,oppo Lynch Rd UC,4.0,Mainline,loops,No,DT8C5,L4-E-23-080-00962,38.184915,-122.180511,E,9.62,37.092,DT8C5,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,,10.01,37.482,0.375,413094,1200' E of Lynch Rd,4.0,Mainline,loops,No,DT8C6,L4-E-23-080-01001,38.187162,-122.173965,E,10.01,37.482,DT8C6,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Fairfield,10.37,37.842,0.485,410741,oppo 1 m. W of Red Top Rd,4.0,Mainline,loops,No,DT8C7,L4-E-23-080-01037,38.190415,-122.168903,E,10.37,37.842,DT8C7,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Fairfield,10.98,38.452,0.56,413371,1/2 mi. W of Red Top Rd,4.0,Mainline,loops,No,DT8C8,L4-E-23-080-01098,38.19744,-122.162148,E,10.98,38.452,DT8C8,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Fairfield,11.49,38.962,0.44,401318,Red Top rd  rm-e-diag,4.0,Mainline,loops,No,DT807,L4-E-23-080-01149,38.202928,-122.155877,E,11.49,38.962,DT807,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Fairfield,11.49,38.962,,417720,Red Top rd on,1.0,On Ramp,loops,No,DT807,a1-E-23-080-01149,38.202928,-122.155877,E,11.49,38.962,DT807,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Fairfield,11.86,39.332,0.315,410756,EB 12 OC,5.0,Mainline,loops,No,DTB68,L5-E-23-080-01186,38.20691,-122.151326,E,11.86,39.332,DTB68,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Fairfield,R12.06,39.532,,429042,EB 80 to Lopes off,1.0,Off Ramp,loops,No,DT2F1,z1-E-23-080-R1206,38.208987,-122.148772,E,R12.06,39.532,DT2F1,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Fairfield,R12.12,39.592,0.566,429041, EB 80 rm-e-diag,5.0,Mainline,loops,No,DT2F1,L5-E-23-080-R1212,38.209561,-122.147943,E,R12.12,39.592,DT2F1,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Fairfield,R12.168,39.64,,429040,EB 12 EB 80 conn on,3.0,On Ramp,loops,No,DT2F1,a3-E-23-080-R1217,38.210019,-122.147279,E,R12.168,39.64,DT2F1,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Fairfield,R12.395,39.878,,429043,EB 80 to SB 680 off,1.0,Off Ramp,loops,No,DT2F1,z1-E-23-080-R1240,38.212287,-122.143985,E,R12.395,39.878,DT2F1,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Fairfield,12.96,40.443,,417722,NB 680 on,3.0,On Ramp,loops,No,DT777,a3-E-23-080-01296,38.217817,-122.135978,E,12.96,40.443,DT777,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Fairfield,12.98,40.463,0.751,401781,NB 680 rm-e-diag,5.0,Mainline,loops,No,DT777,L5-E-23-080-01298,38.218004,-122.135704,E,12.98,40.463,DT777,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Fairfield,13.348,40.831,,408004,Suisun Valley Rd off,1.0,Off Ramp,loops,No,DT779,z2-E-23-080-01335,38.221482,-122.130708,E,13.348,40.831,DT779,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Fairfield,13.591,41.074,,408005,Suisun Valley Rd on,3.0,On Ramp,loops,No,DT779,a3-E-23-080-01359,38.223726,-122.127313,E,13.591,41.074,DT779,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,Fairfield,13.611,41.094,0.505,401784,Suisun VLY Rd rm-e-dia,6.0,Mainline,loops,No,DT779,L6-E-23-080-01361,38.223909,-122.127027,E,13.611,41.094,DT779,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,,13.99,41.473,0.449,401787,2500' E of Suisun Valley Rd oc,5.0,Mainline,loops,No,DT780,L5-E-23-080-01399,38.227089,-122.121342,E,13.99,41.473,DT780,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,,14.51,41.993,0.395,401789,E OF CORDELIA TRUCK INSPECTION,5.0,Mainline,loops,No,DT782,L5-E-23-080-01451,38.23082,-122.113024,E,14.51,41.993,DT782,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,,14.78,42.263,0.23,413372,oppo 1/4 m E of WB truck scale,6.0,Mainline,loops,No,DT8D1,L6-E-23-080-01478,38.232673,-122.108645,E,14.78,42.263,DT8D1,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,,14.97,42.453,0.74,401791,5000' E OF CORDELIA TRUCK INSP,5.0,Mainline,loops,No,DT784,L5-E-23-080-01497,38.233999,-122.105578,E,14.97,42.453,DT784,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,,16.11,43.593,,410747,Abernathy Rd off,2.0,Off Ramp,loops,No,DTC59,z2-E-23-080-01611,38.242,-122.087274,E,16.11,43.593,DTC59,2026-02-14,d04_text_meta_2026_02_14.txt
I80-E,4,Solano,,16.26,43.743,,410746,Abernathy Rd on,2.0,On Ramp,loops,No,DTC59,a2-E-23-080-01626,38.243059,-122.084857,E,16.26,43.743,DTC59,2026-02-14,d04_text_meta_2026_02_14.txt
